MI_dir_5.0_weight,MI_dir_5.0_mean,MI_dir_5.0_std,MI_dir_3.0_weight,MI_dir_3.0_mean,MI_dir_3.0_std,MI_dir_1.0_weight,MI_dir_1.0_mean,MI_dir_1.0_std,MI_dir_0.1_weight,MI_dir_0.1_mean,MI_dir_0.1_std,MI_dir_0.01_weight,MI_dir_0.01_mean,MI_dir_0.01_std,HH_5.0_weight_0,HH_5.0_mean_0,HH_5.0_std_0,HH_5.0_radius_0_1,HH_5.0_magnitude_0_1,HH_5.0_covariance_0_1,HH_5.0_pcc_0_1,HH_3.0_weight_0,HH_3.0_mean_0,HH_3.0_std_0,HH_3.0_radius_0_1,HH_3.0_magnitude_0_1,HH_3.0_covariance_0_1,HH_3.0_pcc_0_1,HH_1.0_weight_0,HH_1.0_mean_0,HH_1.0_std_0,HH_1.0_radius_0_1,HH_1.0_magnitude_0_1,HH_1.0_covariance_0_1,HH_1.0_pcc_0_1,HH_0.1_weight_0,HH_0.1_mean_0,HH_0.1_std_0,HH_0.1_radius_0_1,HH_0.1_magnitude_0_1,HH_0.1_covariance_0_1,HH_0.1_pcc_0_1,HH_0.01_weight_0,HH_0.01_mean_0,HH_0.01_std_0,HH_0.01_radius_0_1,HH_0.01_magnitude_0_1,HH_0.01_covariance_0_1,HH_0.01_pcc_0_1,HH_jit_5.0_weight,HH_jit_5.0_mean,HH_jit_5.0_std,HH_jit_3.0_weight,HH_jit_3.0_mean,HH_jit_3.0_std,HH_jit_1.0_weight,HH_jit_1.0_mean,HH_jit_1.0_std,HH_jit_0.1_weight,HH_jit_0.1_mean,HH_jit_0.1_std,HH_jit_0.01_weight,HH_jit_0.01_mean,HH_jit_0.01_std,HpHp_5.0_weight_0,HpHp_5.0_mean_0,HpHp_5.0_std_0,HpHp_5.0_radius_0_1,HpHp_5.0_magnitude_0_1,HpHp_5.0_covariance_0_1,HpHp_5.0_pcc_0_1,HpHp_3.0_weight_0,HpHp_3.0_mean_0,HpHp_3.0_std_0,HpHp_3.0_radius_0_1,HpHp_3.0_magnitude_0_1,HpHp_3.0_covariance_0_1,HpHp_3.0_pcc_0_1,HpHp_1.0_weight_0,HpHp_1.0_mean_0,HpHp_1.0_std_0,HpHp_1.0_radius_0_1,HpHp_1.0_magnitude_0_1,HpHp_1.0_covariance_0_1,HpHp_1.0_pcc_0_1,HpHp_0.1_weight_0,HpHp_0.1_mean_0,HpHp_0.1_std_0,HpHp_0.1_radius_0_1,HpHp_0.1_magnitude_0_1,HpHp_0.1_covariance_0_1,HpHp_0.1_pcc_0_1,HpHp_0.01_weight_0,HpHp_0.01_mean_0,HpHp_0.01_std_0,HpHp_0.01_radius_0_1,HpHp_0.01_magnitude_0_1,HpHp_0.01_covariance_0_1,HpHp_0.01_pcc_0_1
1.0,200.0,0.0,1.0,200.0,0.0,1.0,200.0,0.0,1.0,200.0,0.0,1.0,200.0,0.0,1.0,200.0,0.0,0.0,200.0,0.0,0.0,1.0,200.0,0.0,0.0,200.0,0.0,0.0,1.0,200.0,0.0,0.0,200.0,0.0,0.0,1.0,200.0,0.0,0.0,200.0,0.0,0.0,1.0,200.0,0.0,0.0,200.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,200.0,0.0,0.0,200.0,0.0,0.0,1.0,200.0,0.0,0.0,200.0,0.0,0.0,1.0,200.0,0.0,0.0,200.0,0.0,0.0,1.0,200.0,0.0,0.0,200.0,0.0,0.0,1.0,200.0,0.0,0.0,200.0,0.0,0.0
1.9998678014062863,148.9966287130206,2600.999988634423,1.9999206787464663,148.99797722781048,2600.9999959083943,1.999973558883029,148.99932574260316,2600.9999995453836,1.9999973558568414,148.9999325742603,2600.99999999546,1.9999997355853694,148.99999325742607,2600.9999999999454,1.9998678014062863,148.9966287130206,2600.999988634423,50.99999988857277,148.9966287130206,0.0,0.0,1.9999206787464663,148.99797722781048,2600.9999959083943,50.99999995988622,148.99797722781048,0.0,0.0,1.999973558883029,148.99932574260316,2600.9999995453836,50.99999999554298,148.99932574260316,0.0,0.0,1.9999973558568414,148.9999325742603,2600.99999999546,50.99999999995549,148.9999325742603,0.0,0.0,1.9999997355853694,148.99999325742607,2600.9999999999454,50.99999999999947,148.99999325742607,0.0,0.0,1.9998678014062863,1.9074747155499702e-05,3.637978791194856e-10,1.9999206787464663,1.9074242824550524e-05,3.6379788013688453e-10,1.999973558883029,1.9073738493600292e-05,3.637978806455839e-10,1.9999973558568414,1.9073511544672532e-05,3.637978807085354e-10,1.9999997355853694,1.9073488849779753e-05,3.63797880709165e-10,1.0,98.0,0.0,0.0,98.0,0.0,0.0,1.0,98.0,0.0,0.0,98.0,0.0,0.0,1.0,98.0,0.0,0.0,98.0,0.0,0.0,1.0,98.0,0.0,0.0,98.0,0.0,0.0,1.0,98.0,0.0,0.0,98.0,0.0,0.0
2.998371212591363,166.0069878949644,2311.76236274053,2.9990225672691735,166.0041922956186,2311.8574443736215,2.999674135649416,166.00139728473602,2311.9524903665697,2.999967411159744,166.0001397218519,2311.99524943751,2.999996741091921,166.00001397211898,2311.9995249477543,2.998371212591363,166.0069878949644,2311.76236274053,48.080789955454456,166.0069878949644,0.0,0.0,2.9990225672691735,166.0041922956186,2311.8574443736215,48.081778714744125,166.0041922956186,0.0,0.0,2.999674135649416,166.00139728473602,2311.9524903665697,48.08276708308882,166.00139728473602,0.0,0.0,2.999967411159744,166.0001397218519,2311.99524943751,48.08321172132234,166.0001397218519,0.0,0.0,2.999996741091921,166.00001397211898,2311.9995249477543,48.08325618079285,166.00001397211898,0.0,0.0,2.998371212591363,8.475456848099719e-05,8.863117576992533e-09,2.9990225672691735,8.473996738119727e-05,8.862252482938675e-09,2.999674135649416,8.472536772624695e-05,8.861387068911097e-09,2.999967411159744,8.471879835304201e-05,8.86099752824931e-09,2.999996741091921,8.471814143182126e-05,8.860958570621733e-09,1.9991195564638287,200.0,0.0,0.0,200.0,0.0,0.0,1.9994716408183584,200.0,0.0,0.0,200.0,0.0,0.0,1.9998238492455198,200.0,7.275957614183426e-12,2.6973983046972182e-06,200.0,0.0,0.0,1.9999823835280872,200.0,0.0,0.0,200.0,0.0,0.0,1.9999982383388433,199.99999999999997,1.4551915228366852e-11,3.814697265625e-06,199.99999999999997,0.0,0.0
3.998029331339198,148.99686059002428,2600.9999901441006,3.9988173892773737,148.99811632976719,2600.9999964517847,3.999605726566384,148.99937210184018,2600.999999605745,3.9999605695123988,148.99993720982033,2600.9999999960564,3.9999960569197954,148.9999937209784,2600.9999999999563,3.998029331339198,148.99686059002428,2600.9999901441006,50.999999903373535,148.99686059002428,0.0,0.0,3.9988173892773737,148.99811632976719,2600.9999964517847,50.999999965213576,148.99811632976719,0.0,0.0,3.999605726566384,148.99937210184018,2600.999999605745,50.999999996134754,148.99937210184018,0.0,0.0,3.9999605695123988,148.99993720982033,2600.9999999960564,50.99999999996134,148.99993720982033,0.0,0.0,3.9999960569197954,148.9999937209784,2600.9999999999563,50.999999999999574,148.9999937209784,0.0,0.0,3.998029331339198,7.17849776482024e-05,7.150545375280954e-09,3.9988173892773737,7.177658385581219e-05,7.149983331667296e-09,3.999605726566384,7.176818960591225e-05,7.1494211176281125e-09,3.9999605695123988,7.176441204434322e-05,7.14916806571428e-09,3.9999960569197954,7.176403428309898e-05,7.149142758625065e-09,1.9991377191320119,98.0,0.0,0.0,98.0,0.0,0.0,1.9994825422198899,98.0,0.0,0.0,98.0,0.0,0.0,1.999827484313346,98.0,1.8189894035458565e-12,1.3486991523486091e-06,98.0,0.0,0.0,1.9999827470919134,98.0,0.0,0.0,98.0,0.0,0.0,1.9999982746957965,98.0,0.0,0.0,98.0,0.0,0.0
4.995327936432495,159.20702898317296,2496.816559336665,4.997196013701371,159.20421661688727,2496.8739632356337,4.999065088417334,159.2014052812694,2496.9313302872906,4.999906497611825,159.20014051653007,2496.9571334430366,4.999990649648872,159.20001405153704,2496.959713348446,4.995327936432495,159.20702898317296,2496.816559336665,49.96815545261467,159.20702898317296,0.0,0.0,4.997196013701371,159.20421661688727,2496.8739632356337,49.968729854136114,159.20421661688727,0.0,0.0,4.999065088417334,159.2014052812694,2496.9313302872906,49.96930388035529,159.2014052812694,0.0,0.0,4.999906497611825,159.20014051653007,2496.9571334430366,49.96956206975439,159.20014051653007,0.0,0.0,4.999990649648872,159.20001405153704,2496.959713348446,49.96958788451678,159.20001405153704,0.0,0.0,4.995327936432495,9.645631487073735e-05,8.150954491947685e-09,4.997196013701371,9.644037801384363e-05,8.150689573669086e-09,4.999065088417334,9.642444150884326e-05,8.150424151132623e-09,4.999906497611825,9.641727019671272e-05,8.150304546492535e-09,4.999990649648872,9.641655306943619e-05,8.150292580413204e-09,2.997540997898797,200.0,0.0,0.0,200.0,0.0,0.0,2.9985241892120014,200.00000000000003,1.4551915228366852e-11,3.814697265625e-06,200.00000000000003,0.0,0.0,2.999507926506608,200.0,0.0,0.0,200.0,0.0,0.0,2.9999507865034842,200.0,0.0,0.0,200.0,0.0,0.0,2.9999950785888707,199.99999999999994,2.1827872842550278e-11,4.672030911985737e-06,199.99999999999994,0.0,0.0
5.994688196511665,148.9968183805949,2600.999989877295,5.996812016368848,148.99809102051626,2600.9999963557966,5.998937038151705,148.99936367089006,2600.9999995950857,5.999893690282379,148.99993636697124,2600.999999995951,5.999989368892895,148.99999363669596,2600.9999999999527,5.994688196511665,148.9968183805949,2600.999989877295,50.99999990075779,148.9968183805949,0.0,0.0,5.996812016368848,148.99809102051626,2600.9999963557966,50.99999996427252,148.99809102051626,0.0,0.0,5.998937038151705,148.99936367089006,2600.9999995950857,50.999999996030255,148.99936367089006,0.0,0.0,5.999893690282379,148.99993636697124,2600.999999995951,50.9999999999603,148.99993636697124,0.0,0.0,5.999989368892895,148.99999363669596,2600.9999999999527,50.99999999999954,148.99999363669596,0.0,0.0,5.994688196511665,8.653062179722283e-05,7.2833319361722654e-09,5.996812016368848,8.652085776029386e-05,7.283189865196732e-09,5.998937038151705,8.651109163204178e-05,7.283047494875272e-09,5.999893690282379,8.650669619233032e-05,7.282983330542626e-09,5.999989368892895,8.650625662508337e-05,7.282976910773947e-09,2.9975310866508673,98.00000000000001,1.8189894035458565e-12,1.3486991523486091e-06,98.00000000000001,0.0,0.0,2.998518241430573,98.0,0.0,0.0,98.0,0.0,0.0,2.999505943568657,97.99999999999999,1.8189894035458565e-12,1.3486991523486091e-06,97.99999999999999,0.0,0.0,2.9999505881942055,98.0,1.8189894035458565e-12,1.3486991523486091e-06,98.0,0.0,0.0,2.999995058757788,97.99999999999999,3.637978807091713e-12,1.9073486328125e-06,97.99999999999999,0.0,0.0
6.991528769197097,156.29181541244756,2547.8294279907786,6.994915488443606,156.2893741051718,2547.8650251548424,6.998304571481159,156.28693393997253,2547.9005937544753,6.999830430528045,156.28583623828877,2547.916590308836,6.999983042786568,156.28572648084324,2547.918189646334,6.991528769197097,156.29181541244756,2547.8294279907786,50.476028250950755,156.29181541244756,0.0,0.0,6.994915488443606,156.2893741051718,2547.8650251548424,50.47638086427,156.2893741051718,0.0,0.0,6.998304571481159,156.28693393997253,2547.9005937544753,50.476733192179495,156.28693393997253,0.0,0.0,6.999830430528045,156.28583623828877,2547.916590308836,50.476891646661805,156.28583623828877,0.0,0.0,6.999983042786568,156.28572648084324,2547.918189646334,50.476907488933335,156.28572648084324,0.0,0.0,6.991528769197097,9.591060632342614e-05,6.768754585316267e-09,6.994915488443606,9.589769666776393e-05,6.769081467837261e-09,6.998304571481159,9.588478509803952e-05,6.76940788415834e-09,6.999830430528045,9.58789742675747e-05,6.769554619356029e-09,6.999983042786568,9.587839316323094e-05,6.7695692876807996e-09,3.995577494753467,199.99999999999997,7.275957614183426e-12,2.6973983046972182e-06,199.99999999999997,0.0,0.0,3.9973455464700947,200.00000000000003,1.4551915228366852e-11,3.814697265625e-06,200.00000000000003,0.0,0.0,3.9991148651934316,200.0,0.0,0.0,200.0,0.0,0.0,3.9999114722504707,200.0,0.0,0.0,200.0,0.0,0.0,3.9999911470823397,199.99999999999997,1.4551915228366852e-11,3.814697265625e-06,199.99999999999997,0.0,0.0
7.990390778821252,148.9965757895055,2600.999988274776,7.994232341230624,148.99794553303215,2600.999995779155,7.998076737996552,148.99931519744808,2600.999999531039,7.999807641878215,148.9999315206343,2600.999999995307,7.999980763868563,148.99999315207234,2600.9999999999454,7.990390778821252,148.9965757895055,2600.999988274776,50.999999885046826,148.9965757895055,0.0,0.0,7.994232341230624,148.99794553303215,2600.999995779155,50.99999995861917,148.99794553303215,0.0,0.0,7.998076737996552,148.99931519744808,2600.999999531039,50.99999999540234,148.99931519744808,0.0,0.0,7.999807641878215,148.9999315206343,2600.999999995307,50.99999999995399,148.9999315206343,0.0,0.0,7.999980763868563,148.99999315207234,2600.9999999999454,50.99999999999947,148.99999315207234,0.0,0.0,7.990390778821252,8.978548083267532e-05,6.1839023767617814e-09,7.994232341230624,8.977712942675427e-05,6.184349156076739e-09,7.998076737996552,8.976877413472326e-05,6.184795612429823e-09,7.999807641878215,8.976501298574024e-05,6.184996412346636e-09,7.999980763868563,8.976463682757549e-05,6.185016488737166e-09,3.995463632351411,98.00000000000001,1.8189894035458565e-12,1.3486991523486091e-06,98.00000000000001,0.0,0.0,3.9972771891082397,98.00000000000001,1.8189894035458565e-12,1.3486991523486091e-06,98.00000000000001,0.0,0.0,3.999092066090048,98.0,0.0,0.0,98.0,0.0,0.0,3.999909191740607,98.0,1.8189894035458565e-12,1.3486991523486091e-06,98.0,0.0,0.0,3.999990919025357,98.0,0.0,0.0,98.0,0.0,0.0
8.985849600269688,154.67254706427107,2568.822209803624,8.991506014197007,154.67019380672946,2568.848902194117,8.997167421913915,154.667842013825,2568.875566906314,8.99971668593746,154.66678418490275,2568.8875570017262,8.999971668031115,154.66667841832546,2568.888755703283,8.985849600269688,154.67254706427107,2568.822209803624,50.68354969616497,154.67254706427107,0.0,0.0,8.991506014197007,154.67019380672946,2568.848902194117,50.683813019484994,154.67019380672946,0.0,0.0,8.997167421913915,154.667842013825,2568.875566906314,50.68407606838971,154.667842013825,0.0,0.0,8.99971668593746,154.66678418490275,2568.8875570017262,50.684194350918965,154.66678418490275,0.0,0.0,8.999971668031115,154.66667841832546,2568.888755703283,50.684206176118444,154.66667841832546,0.0,0.0,8.985849600269688,9.804808313429534e-05,6.0409188247772985e-09,8.991506014197007,9.803546266680071e-05,6.041571374307247e-09,8.997167421913915,9.802283953160281e-05,6.0422235311335584e-09,8.99971668593746,9.801715825073296e-05,6.042516873485126e-09,8.999971668031115,9.801659009295133e-05,6.042546203341008e-09,4.992656709644561,199.99999999999997,7.275957614183426e-12,2.6973983046972182e-06,199.99999999999997,0.0,0.0,4.9955920435187995,200.00000000000003,1.4551915228366852e-11,3.814697265625e-06,200.00000000000003,0.0,0.0,4.998530019970106,200.0,0.0,0.0,200.0,0.0,0.0,4.999852972228295,200.0,7.275957614183426e-12,2.6973983046972182e-06,200.0,0.0,0.0,4.999985296925093,199.99999999999997,1.4551915228366852e-11,3.814697265625e-06,199.99999999999997,0.0,0.0
9.984698803608284,148.9966074912325,2600.9999884908793,9.990815083860204,148.99796453103423,2600.9999958568515,9.99693696088612,148.9993215224442,2600.9999995396647,9.999693633039056,148.99993215278897,2600.999999995387,9.999969362673303,148.99999321528432,2600.9999999999563,9.984698803608284,148.9966074912325,2600.9999884908793,50.99999988716549,148.9966074912325,0.0,0.0,9.990815083860204,148.99796453103423,2600.9999958568515,50.999999959380894,148.99796453103423,0.0,0.0,9.99693696088612,148.9993215224442,2600.9999995396647,50.99999999548691,148.9993215224442,0.0,0.0,9.999693633039056,148.99993215278897,2600.999999995387,50.999999999954774,148.99993215278897,0.0,0.0,9.999969362673303,148.99999321528432,2600.9999999999563,50.999999999999574,148.99999321528432,0.0,0.0,9.984698803608284,9.192940048044551e-05,5.7722728392704075e-09,9.990815083860204,9.192178901821803e-05,5.772908558131979e-09,9.99693696088612,9.191417244589504e-05,5.773544067922898e-09,9.999693633039056,9.191074332135547e-05,5.773829978997492e-09,9.999969362673303,9.191040035199742e-05,5.77385856776972e-09,4.99268149178681,98.0,0.0,0.0,98.0,0.0,0.0,4.995606914420753,98.0,0.0,0.0,98.0,0.0,0.0,4.998534977475948,98.00000000000001,3.637978807091713e-12,1.9073486328125e-06,98.00000000000001,0.0,0.0,4.999853468003102,98.0,1.8189894035458565e-12,1.3486991523486091e-06,98.0,0.0,0.0,4.999985346502816,97.99999999999999,3.637978807091713e-12,1.9073486328125e-06,97.99999999999999,0.0,0.0
